player_total,dealer_upcard,is_soft,num_decks,dealer_hits_soft_17,can_split,pair_rank,best_action
13,8,1,4,0,0,0,Hit
13,8,1,4,1,0,0,Hit
13,8,1,5,0,0,0,Hit
13,8,1,5,1,0,0,Hit
13,8,1,6,0,0,0,Hit
13,8,1,6,1,0,0,Hit
13,9,0,1,0,0,0,Hit
13,9,0,1,1,0,0,Hit
13,9,0,2,0,0,0,Hit
13,9,0,2,1,0,0,Hit
13,9,0,3,0,0,0,Hit
13,9,0,3,1,0,0,Hit
13,9,0,4,0,0,0,Hit
13,9,0,4,1,0,0,Hit
13,9,0,5,0,0,0,Hit
13,9,0,5,1,0,0,Hit
13,9,0,6,0,0,0,Hit
13,9,0,6,1,0,0,Hit
13,9,1,1,0,0,0,Hit
13,9,1,1,1,0,0,Hit
13,9,1,2,0,0,0,Hit
13,9,1,2,1,0,0,Hit
13,9,1,3,0,0,0,Hit
13,9,1,3,1,0,0,Hit
13,9,1,4,0,0,0,Hit
13,9,1,4,1,0,0,Hit
13,9,1,5,0,0,0,Hit
13,9,1,5,1,0,0,Hit
13,9,1,6,0,0,0,Hit
13,9,1,6,1,0,0,Hit
13,10,0,1,0,0,0,Hit
13,10,0,1,1,0,0,Hit
13,10,0,2,0,0,0,Hit
13,10,0,2,1,0,0,Hit
13,10,0,3,0,0,0,Hit
13,10,0,3,1,0,0,Hit
13,10,0,4,0,0,0,Hit
13,10,0,4,1,0,0,Hit
13,10,0,5,0,0,0,Hit
13,10,0,5,1,0,0,Hit
13,10,0,6,0,0,0,Hit
13,10,0,6,1,0,0,Hit
13,10,1,1,0,0,0,Hit
13,10,1,1,1,0,0,Hit
13,10,1,2,0,0,0,Hit
13,10,1,2,1,0,0,Hit
13,10,1,3,0,0,0,Hit
13,10,1,3,1,0,0,Hit
13,10,1,4,0,0,0,Hit
13,10,1,4,1,0,0,Hit
13,10,1,5,0,0,0,Hit
13,10,1,5,1,0,0,Hit
13,10,1,6,0,0,0,Hit
13,10,1,6,1,0,0,Hit
13,11,0,1,0,0,0,Hit
13,11,0,1,1,0,0,Hit
13,11,0,2,0,0,0,Hit
13,11,0,2,1,0,0,Hit
13,11,0,3,0,0,0,Hit
13,11,0,3,1,0,0,Hit
13,11,0,4,0,0,0,Hit
13,11,0,4,1,0,0,Hit
13,11,0,5,0,0,0,Hit
13,11,0,5,1,0,0,Hit
13,11,0,6,0,0,0,Hit
13,11,0,6,1,0,0,Hit
13,11,1,1,0,0,0,Hit
13,11,1,1,1,0,0,Hit
13,11,1,2,0,0,0,Hit
13,11,1,2,1,0,0,Hit
13,11,1,3,0,0,0,Hit
13,11,1,3,1,0,0,Hit
13,11,1,4,0,0,0,Hit
13,11,1,4,1,0,0,Hit
13,11,1,5,0,0,0,Hit
13,11,1,5,1,0,0,Hit
13,11,1,6,0,0,0,Hit
13,11,1,6,1,0,0,Hit
14,2,0,1,0,0,0,Stand
14,2,0,1,1,0,0,Stand
14,2,0,2,0,0,0,Stand
14,2,0,2,1,0,0,Stand
14,2,0,3,0,0,0,Stand
14,2,0,3,1,0,0,Stand
14,2,0,4,0,0,0,Stand
14,2,0,4,1,0,0,Stand
14,2,0,5,0,0,0,Stand
14,2,0,5,1,0,0,Stand
14,2,0,6,0,0,0,Stand
14,2,0,6,1,0,0,Stand
14,2,1,1,0,0,0,Hit
14,2,1,1,1,0,0,Hit
14,2,1,2,0,0,0,Hit
14,2,1,2,1,0,0,Hit
14,2,1,3,0,0,0,Hit
14,2,1,3,1,0,0,Hit
14,2,1,4,0,0,0,Hit
14,2,1,4,1,0,0,Hit
14,2,1,5,0,0,0,Hit
14,2,1,5,1,0,0,Hit
14,2,1,6,0,0,0,Hit
14,2,1,6,1,0,0,Hit
14,3,0,1,0,0,0,Stand
14,3,0,1,1,0,0,Stand
14,3,0,2,0,0,0,Stand
14,3,0,2,1,0,0,Stand
14,3,0,3,0,0,0,Stand
14,3,0,3,1,0,0,Stand
14,3,0,4,0,0,0,Stand
14,3,0,4,1,0,0,Stand
14,3,0,5,0,0,0,Stand
14,3,0,5,1,0,0,Stand
14,3,0,6,0,0,0,Stand
14,3,0,6,1,0,0,Stand
14,3,1,1,0,0,0,Hit
14,3,1,1,1,0,0,Hit
14,3,1,2,0,0,0,Hit
14,3,1,2,1,0,0,Hit
14,3,1,3,0,0,0,Hit
14,3,1,3,1,0,0,Hit
14,3,1,4,0,0,0,Hit
14,3,1,4,1,0,0,Hit
14,3,1,5,0,0,0,Hit
14,3,1,5,1,0,0,Hit
14,3,1,6,0,0,0,Hit
14,3,1,6,1,0,0,Hit
14,4,0,1,0,0,0,Stand
14,4,0,1,1,0,0,Stand
14,4,0,2,0,0,0,Stand
14,4,0,2,1,0,0,Stand
14,4,0,3,0,0,0,Stand
14,4,0,3,1,0,0,Stand
14,4,0,4,0,0,0,Stand
14,4,0,4,1,0,0,Stand
14,4,0,5,0,0,0,Stand
14,4,0,5,1,0,0,Stand
14,4,0,6,0,0,0,Stand
14,4,0,6,1,0,0,Stand
14,4,1,1,0,0,0,Hit
14,4,1,1,1,0,0,Hit
14,4,1,2,0,0,0,Hit
14,4,1,2,1,0,0,Hit
14,4,1,3,0,0,0,Hit
14,4,1,3,1,0,0,Hit
14,4,1,4,0,0,0,Hit
14,4,1,4,1,0,0,Hit
14,4,1,5,0,0,0,Hit
14,4,1,5,1,0,0,Hit
14,4,1,6,0,0,0,Hit
14,4,1,6,1,0,0,Hit
14,5,0,1,0,0,0,Stand
14,5,0,1,1,0,0,Stand
14,5,0,2,0,0,0,Stand
14,5,0,2,1,0,0,Stand
14,5,0,3,0,0,0,Stand
14,5,0,3,1,0,0,Stand
14,5,0,4,0,0,0,Stand
14,5,0,4,1,0,0,Stand
14,5,0,5,0,0,0,Stand
14,5,0,5,1,0,0,Stand
14,5,0,6,0,0,0,Stand
14,5,0,6,1,0,0,Stand
14,5,1,1,0,0,0,Double Down
14,5,1,1,1,0,0,Double Down
14,5,1,2,0,0,0,Double Down
14,5,1,2,1,0,0,Double Down
14,5,1,3,0,0,0,Double Down
14,5,1,3,1,0,0,Double Down
14,5,1,4,0,0,0,Double Down
14,5,1,4,1,0,0,Double Down
14,5,1,5,0,0,0,Double Down
14,5,1,5,1,0,0,Double Down
14,5,1,6,0,0,0,Double Down
14,5,1,6,1,0,0,Double Down
14,6,0,1,0,0,0,Stand
14,6,0,1,1,0,0,Stand
14,6,0,2,0,0,0,Stand
14,6,0,2,1,0,0,Stand
14,6,0,3,0,0,0,Stand
14,6,0,3,1,0,0,Stand
14,6,0,4,0,0,0,Stand
14,6,0,4,1,0,0,Stand
14,6,0,5,0,0,0,Stand
14,6,0,5,1,0,0,Stand
14,6,0,6,0,0,0,Stand
14,6,0,6,1,0,0,Stand
14,6,1,1,0,0,0,Double Down
14,6,1,1,1,0,0,Double Down
14,6,1,2,0,0,0,Double Down
14,6,1,2,1,0,0,Double Down
14,6,1,3,0,0,0,Double Down
14,6,1,3,1,0,0,Double Down
14,6,1,4,0,0,0,Double Down
14,6,1,4,1,0,0,Double Down
14,6,1,5,0,0,0,Double Down
14,6,1,5,1,0,0,Double Down
14,6,1,6,0,0,0,Double Down
14,6,1,6,1,0,0,Double Down
14,7,0,1,0,0,0,Hit
14,7,0,1,1,0,0,Hit
14,7,0,2,0,0,0,Hit
14,7,0,2,1,0,0,Hit
14,7,0,3,0,0,0,Hit
14,7,0,3,1,0,0,Hit
14,7,0,4,0,0,0,Hit
14,7,0,4,1,0,0,Hit
14,7,0,5,0,0,0,Hit
14,7,0,5,1,0,0,Hit
14,7,0,6,0,0,0,Hit
14,7,0,6,1,0,0,Hit
14,7,1,1,0,0,0,Hit
14,7,1,1,1,0,0,Hit
14,7,1,2,0,0,0,Hit
14,7,1,2,1,0,0,Hit
14,7,1,3,0,0,0,Hit
14,7,1,3,1,0,0,Hit
14,7,1,4,0,0,0,Hit
14,7,1,4,1,0,0,Hit
14,7,1,5,0,0,0,Hit
14,7,1,5,1,0,0,Hit
14,7,1,6,0,0,0,Hit
14,7,1,6,1,0,0,Hit
14,8,0,1,0,0,0,Hit
14,8,0,1,1,0,0,Hit
14,8,0,2,0,0,0,Hit
14,8,0,2,1,0,0,Hit
14,8,0,3,0,0,0,Hit
14,8,0,3,1,0,0,Hit
14,8,0,4,0,0,0,Hit
14,8,0,4,1,0,0,Hit
14,8,0,5,0,0,0,Hit
14,8,0,5,1,0,0,Hit
14,8,0,6,0,0,0,Hit
14,8,0,6,1,0,0,Hit
14,8,1,1,0,0,0,Hit
14,8,1,1,1,0,0,Hit
14,8,1,2,0,0,0,Hit
14,8,1,2,1,0,0,Hit
14,8,1,3,0,0,0,Hit
14,8,1,3,1,0,0,Hit
14,8,1,4,0,0,0,Hit
14,8,1,4,1,0,0,Hit
14,8,1,5,0,0,0,Hit
14,8,1,5,1,0,0,Hit
14,8,1,6,0,0,0,Hit
14,8,1,6,1,0,0,Hit
14,9,0,1,0,0,0,Hit
14,9,0,1,1,0,0,Hit
14,9,0,2,0,0,0,Hit
14,9,0,2,1,0,0,Hit
14,9,0,3,0,0,0,Hit
14,9,0,3,1,0,0,Hit
14,9,0,4,0,0,0,Hit
14,9,0,4,1,0,0,Hit
14,9,0,5,0,0,0,Hit
14,9,0,5,1,0,0,Hit
14,9,0,6,0,0,0,Hit
14,9,0,6,1,0,0,Hit
14,9,1,1,0,0,0,Hit
14,9,1,1,1,0,0,Hit
14,9,1,2,0,0,0,Hit
14,9,1,2,1,0,0,Hit
14,9,1,3,0,0,0,Hit
14,9,1,3,1,0,0,Hit
14,9,1,4,0,0,0,Hit
14,9,1,4,1,0,0,Hit
14,9,1,5,0,0,0,Hit
14,9,1,5,1,0,0,Hit
14,9,1,6,0,0,0,Hit
14,9,1,6,1,0,0,Hit
14,10,0,1,0,0,0,Hit
14,10,0,1,1,0,0,Hit
14,10,0,2,0,0,0,Hit
14,10,0,2,1,0,0,Hit
14,10,0,3,0,0,0,Hit
14,10,0,3,1,0,0,Hit
14,10,0,4,0,0,0,Hit
14,10,0,4,1,0,0,Hit
14,10,0,5,0,0,0,Hit
14,10,0,5,1,0,0,Hit
14,10,0,6,0,0,0,Hit
14,10,0,6,1,0,0,Hit
14,10,1,1,0,0,0,Hit
14,10,1,1,1,0,0,Hit
14,10,1,2,0,0,0,Hit
14,10,1,2,1,0,0,Hit
14,10,1,3,0,0,0,Hit
14,10,1,3,1,0,0,Hit
14,10,1,4,0,0,0,Hit
14,10,1,4,1,0,0,Hit
14,10,1,5,0,0,0,Hit
14,10,1,5,1,0,0,Hit
14,10,1,6,0,0,0,Hit
14,10,1,6,1,0,0,Hit
14,11,0,1,0,0,0,Hit
14,11,0,1,1,0,0,Hit
14,11,0,2,0,0,0,Hit
14,11,0,2,1,0,0,Hit
14,11,0,3,0,0,0,Hit
14,11,0,3,1,0,0,Hit
14,11,0,4,0,0,0,Hit
14,11,0,4,1,0,0,Hit
14,11,0,5,0,0,0,Hit
14,11,0,5,1,0,0,Hit
14,11,0,6,0,0,0,Hit
14,11,0,6,1,0,0,Hit
14,11,1,1,0,0,0,Hit
14,11,1,1,1,0,0,Hit
14,11,1,2,0,0,0,Hit
14,11,1,2,1,0,0,Hit
14,11,1,3,0,0,0,Hit
14,11,1,3,1,0,0,Hit
14,11,1,4,0,0,0,Hit
14,11,1,4,1,0,0,Hit
14,11,1,5,0,0,0,Hit
14,11,1,5,1,0,0,Hit
14,11,1,6,0,0,0,Hit
14,11,1,6,1,0,0,Hit
15,2,0,1,0,0,0,Stand
15,2,0,1,1,0,0,Stand
15,2,0,2,0,0,0,Stand
15,2,0,2,1,0,0,Stand
15,2,0,3,0,0,0,Stand
15,2,0,3,1,0,0,Stand
15,2,0,4,0,0,0,Stand
15,2,0,4,1,0,0,Stand
15,2,0,5,0,0,0,Stand
15,2,0,5,1,0,0,Stand
15,2,0,6,0,0,0,Stand
15,2,0,6,1,0,0,Stand
15,2,1,1,0,0,0,Hit
15,2,1,1,1,0,0,Hit
15,2,1,2,0,0,0,Hit
15,2,1,2,1,0,0,Hit
15,2,1,3,0,0,0,Hit
15,2,1,3,1,0,0,Hit
15,2,1,4,0,0,0,Hit
15,2,1,4,1,0,0,Hit
15,2,1,5,0,0,0,Hit
15,2,1,5,1,0,0,Hit
15,2,1,6,0,0,0,Hit
15,2,1,6,1,0,0,Hit
15,3,0,1,0,0,0,Stand
15,3,0,1,1,0,0,Stand
15,3,0,2,0,0,0,Stand
15,3,0,2,1,0,0,Stand
15,3,0,3,0,0,0,Stand
15,3,0,3,1,0,0,Stand
15,3,0,4,0,0,0,Stand
15,3,0,4,1,0,0,Stand
15,3,0,5,0,0,0,Stand
15,3,0,5,1,0,0,Stand
15,3,0,6,0,0,0,Stand
15,3,0,6,1,0,0,Stand
15,3,1,1,0,0,0,Hit
15,3,1,1,1,0,0,Hit
15,3,1,2,0,0,0,Hit
15,3,1,2,1,0,0,Hit
15,3,1,3,0,0,0,Hit
15,3,1,3,1,0,0,Hit
15,3,1,4,0,0,0,Hit
15,3,1,4,1,0,0,Hit
15,3,1,5,0,0,0,Hit
15,3,1,5,1,0,0,Hit
15,3,1,6,0,0,0,Hit
15,3,1,6,1,0,0,Hit
15,4,0,1,0,0,0,Stand
15,4,0,1,1,0,0,Stand
15,4,0,2,0,0,0,Stand
15,4,0,2,1,0,0,Stand
15,4,0,3,0,0,0,Stand
15,4,0,3,1,0,0,Stand
15,4,0,4,0,0,0,Stand
15,4,0,4,1,0,0,Stand
15,4,0,5,0,0,0,Stand
15,4,0,5,1,0,0,Stand
15,4,0,6,0,0,0,Stand
15,4,0,6,1,0,0,Stand
15,4,1,1,0,0,0,Double Down
15,4,1,1,1,0,0,Double Down
15,4,1,2,0,0,0,Double Down
15,4,1,2,1,0,0,Double Down
15,4,1,3,0,0,0,Double Down
15,4,1,3,1,0,0,Double Down
15,4,1,4,0,0,0,Double Down
15,4,1,4,1,0,0,Double Down
15,4,1,5,0,0,0,Double Down
15,4,1,5,1,0,0,Double Down
15,4,1,6,0,0,0,Double Down
15,4,1,6,1,0,0,Double Down
15,5,0,1,0,0,0,Stand
15,5,0,1,1,0,0,Stand
15,5,0,2,0,0,0,Stand
15,5,0,2,1,0,0,Stand
15,5,0,3,0,0,0,Stand
15,5,0,3,1,0,0,Stand
15,5,0,4,0,0,0,Stand
15,5,0,4,1,0,0,Stand
15,5,0,5,0,0,0,Stand
15,5,0,5,1,0,0,Stand
15,5,0,6,0,0,0,Stand
15,5,0,6,1,0,0,Stand
15,5,1,1,0,0,0,Double Down
15,5,1,1,1,0,0,Double Down
15,5,1,2,0,0,0,Double Down
15,5,1,2,1,0,0,Double Down
15,5,1,3,0,0,0,Double Down
15,5,1,3,1,0,0,Double Down
15,5,1,4,0,0,0,Double Down
15,5,1,4,1,0,0,Double Down
15,5,1,5,0,0,0,Double Down
15,5,1,5,1,0,0,Double Down
15,5,1,6,0,0,0,Double Down
15,5,1,6,1,0,0,Double Down
15,6,0,1,0,0,0,Stand
15,6,0,1,1,0,0,Stand
15,6,0,2,0,0,0,Stand
15,6,0,2,1,0,0,Stand
15,6,0,3,0,0,0,Stand
15,6,0,3,1,0,0,Stand
15,6,0,4,0,0,0,Stand
15,6,0,4,1,0,0,Stand
15,6,0,5,0,0,0,Stand
15,6,0,5,1,0,0,Stand
15,6,0,6,0,0,0,Stand
15,6,0,6,1,0,0,Stand
15,6,1,1,0,0,0,Double Down
15,6,1,1,1,0,0,Double Down
15,6,1,2,0,0,0,Double Down
15,6,1,2,1,0,0,Double Down
15,6,1,3,0,0,0,Double Down
15,6,1,3,1,0,0,Double Down
15,6,1,4,0,0,0,Double Down
15,6,1,4,1,0,0,Double Down
15,6,1,5,0,0,0,Double Down
15,6,1,5,1,0,0,Double Down
15,6,1,6,0,0,0,Double Down
15,6,1,6,1,0,0,Double Down
15,7,0,1,0,0,0,Hit
15,7,0,1,1,0,0,Hit
15,7,0,2,0,0,0,Hit
15,7,0,2,1,0,0,Hit
15,7,0,3,0,0,0,Hit
15,7,0,3,1,0,0,Hit
15,7,0,4,0,0,0,Hit
15,7,0,4,1,0,0,Hit
15,7,0,5,0,0,0,Hit
15,7,0,5,1,0,0,Hit
15,7,0,6,0,0,0,Hit
15,7,0,6,1,0,0,Hit
15,7,1,1,0,0,0,Hit
15,7,1,1,1,0,0,Hit
15,7,1,2,0,0,0,Hit
15,7,1,2,1,0,0,Hit
15,7,1,3,0,0,0,Hit
15,7,1,3,1,0,0,Hit
15,7,1,4,0,0,0,Hit
15,7,1,4,1,0,0,Hit
15,7,1,5,0,0,0,Hit
15,7,1,5,1,0,0,Hit
15,7,1,6,0,0,0,Hit
15,7,1,6,1,0,0,Hit
15,8,0,1,0,0,0,Hit
15,8,0,1,1,0,0,Hit
15,8,0,2,0,0,0,Hit
15,8,0,2,1,0,0,Hit
15,8,0,3,0,0,0,Hit
15,8,0,3,1,0,0,Hit
15,8,0,4,0,0,0,Hit
15,8,0,4,1,0,0,Hit
15,8,0,5,0,0,0,Hit
15,8,0,5,1,0,0,Hit
15,8,0,6,0,0,0,Hit
15,8,0,6,1,0,0,Hit
15,8,1,1,0,0,0,Hit
15,8,1,1,1,0,0,Hit
15,8,1,2,0,0,0,Hit
15,8,1,2,1,0,0,Hit
15,8,1,3,0,0,0,Hit
15,8,1,3,1,0,0,Hit
15,8,1,4,0,0,0,Hit
15,8,1,4,1,0,0,Hit
15,8,1,5,0,0,0,Hit
15,8,1,5,1,0,0,Hit
15,8,1,6,0,0,0,Hit
15,8,1,6,1,0,0,Hit
15,9,0,1,0,0,0,Hit
15,9,0,1,1,0,0,Hit
15,9,0,2,0,0,0,Hit
15,9,0,2,1,0,0,Hit
15,9,0,3,0,0,0,Hit
15,9,0,3,1,0,0,Hit
15,9,0,4,0,0,0,Hit
15,9,0,4,1,0,0,Hit
15,9,0,5,0,0,0,Hit
15,9,0,5,1,0,0,Hit
15,9,0,6,0,0,0,Hit
15,9,0,6,1,0,0,Hit
15,9,1,1,0,0,0,Hit
15,9,1,1,1,0,0,Hit
15,9,1,2,0,0,0,Hit
15,9,1,2,1,0,0,Hit
15,9,1,3,0,0,0,Hit
15,9,1,3,1,0,0,Hit
15,9,1,4,0,0,0,Hit
15,9,1,4,1,0,0,Hit
15,9,1,5,0,0,0,Hit
15,9,1,5,1,0,0,Hit
15,9,1,6,0,0,0,Hit
15,9,1,6,1,0,0,Hit
15,10,0,1,0,0,0,Hit
15,10,0,1,1,0,0,Hit
15,10,0,2,0,0,0,Hit
15,10,0,2,1,0,0,Hit
15,10,0,3,0,0,0,Hit
15,10,0,3,1,0,0,Hit
15,10,0,4,0,0,0,Hit
15,10,0,4,1,0,0,Hit
15,10,0,5,0,0,0,Hit
15,10,0,5,1,0,0,Hit
15,10,0,6,0,0,0,Hit
15,10,0,6,1,0,0,Hit
15,10,1,1,0,0,0,Hit
15,10,1,1,1,0,0,Hit
15,10,1,2,0,0,0,Hit
15,10,1,2,1,0,0,Hit
15,10,1,3,0,0,0,Hit
15,10,1,3,1,0,0,Hit
15,10,1,4,0,0,0,Hit
15,10,1,4,1,0,0,Hit
15,10,1,5,0,0,0,Hit
15,10,1,5,1,0,0,Hit
15,10,1,6,0,0,0,Hit
15,10,1,6,1,0,0,Hit
15,11,0,1,0,0,0,Hit
15,11,0,1,1,0,0,Hit
15,11,0,2,0,0,0,Hit
15,11,0,2,1,0,0,Hit
15,11,0,3,0,0,0,Hit
15,11,0,3,1,0,0,Hit
15,11,0,4,0,0,0,Hit
15,11,0,4,1,0,0,Hit
15,11,0,5,0,0,0,Hit
15,11,0,5,1,0,0,Hit
15,11,0,6,0,0,0,Hit
15,11,0,6,1,0,0,Hit
15,11,1,1,0,0,0,Hit
15,11,1,1,1,0,0,Hit
15,11,1,2,0,0,0,Hit
15,11,1,2,1,0,0,Hit
15,11,1,3,0,0,0,Hit
15,11,1,3,1,0,0,Hit
15,11,1,4,0,0,0,Hit
15,11,1,4,1,0,0,Hit
15,11,1,5,0,0,0,Hit
15,11,1,5,1,0,0,Hit
15,11,1,6,0,0,0,Hit
15,11,1,6,1,0,0,Hit
16,2,0,1,0,0,0,Stand
16,2,0,1,1,0,0,Stand
16,2,0,2,0,0,0,Stand
16,2,0,2,1,0,0,Stand
16,2,0,3,0,0,0,Stand
16,2,0,3,1,0,0,Stand
16,2,0,4,0,0,0,Stand
16,2,0,4,1,0,0,Stand
16,2,0,5,0,0,0,Stand
16,2,0,5,1,0,0,Stand
16,2,0,6,0,0,0,Stand
16,2,0,6,1,0,0,Stand
16,2,1,1,0,0,0,Hit
16,2,1,1,1,0,0,Hit
16,2,1,2,0,0,0,Hit
16,2,1,2,1,0,0,Hit
16,2,1,3,0,0,0,Hit
16,2,1,3,1,0,0,Hit
16,2,1,4,0,0,0,Hit
16,2,1,4,1,0,0,Hit
16,2,1,5,0,0,0,Hit
16,2,1,5,1,0,0,Hit
16,2,1,6,0,0,0,Hit
16,2,1,6,1,0,0,Hit
16,3,0,1,0,0,0,Stand
16,3,0,1,1,0,0,Stand
16,3,0,2,0,0,0,Stand
16,3,0,2,1,0,0,Stand
16,3,0,3,0,0,0,Stand
16,3,0,3,1,0,0,Stand
16,3,0,4,0,0,0,Stand
16,3,0,4,1,0,0,Stand
16,3,0,5,0,0,0,Stand
16,3,0,5,1,0,0,Stand
16,3,0,6,0,0,0,Stand
16,3,0,6,1,0,0,Stand
16,3,1,1,0,0,0,Hit
16,3,1,1,1,0,0,Hit
16,3,1,2,0,0,0,Hit
16,3,1,2,1,0,0,Hit
16,3,1,3,0,0,0,Hit
16,3,1,3,1,0,0,Hit
16,3,1,4,0,0,0,Hit
16,3,1,4,1,0,0,Hit
16,3,1,5,0,0,0,Hit
16,3,1,5,1,0,0,Hit
16,3,1,6,0,0,0,Hit
16,3,1,6,1,0,0,Hit
16,4,0,1,0,0,0,Stand
16,4,0,1,1,0,0,Stand
16,4,0,2,0,0,0,Stand
16,4,0,2,1,0,0,Stand
16,4,0,3,0,0,0,Stand
16,4,0,3,1,0,0,Stand
16,4,0,4,0,0,0,Stand
16,4,0,4,1,0,0,Stand
16,4,0,5,0,0,0,Stand
16,4,0,5,1,0,0,Stand
16,4,0,6,0,0,0,Stand
16,4,0,6,1,0,0,Stand
16,4,1,1,0,0,0,Double Down
16,4,1,1,1,0,0,Double Down
16,4,1,2,0,0,0,Double Down
16,4,1,2,1,0,0,Double Down
16,4,1,3,0,0,0,Double Down
16,4,1,3,1,0,0,Double Down
16,4,1,4,0,0,0,Double Down
16,4,1,4,1,0,0,Double Down
16,4,1,5,0,0,0,Double Down
16,4,1,5,1,0,0,Double Down
16,4,1,6,0,0,0,Double Down
16,4,1,6,1,0,0,Double Down
16,5,0,1,0,0,0,Stand
16,5,0,1,1,0,0,Stand
16,5,0,2,0,0,0,Stand
16,5,0,2,1,0,0,Stand
16,5,0,3,0,0,0,Stand
16,5,0,3,1,0,0,Stand
16,5,0,4,0,0,0,Stand
16,5,0,4,1,0,0,Stand
16,5,0,5,0,0,0,Stand
16,5,0,5,1,0,0,Stand
16,5,0,6,0,0,0,Stand
16,5,0,6,1,0,0,Stand
16,5,1,1,0,0,0,Double Down
16,5,1,1,1,0,0,Double Down
16,5,1,2,0,0,0,Double Down
16,5,1,2,1,0,0,Double Down
16,5,1,3,0,0,0,Double Down
16,5,1,3,1,0,0,Double Down
16,5,1,4,0,0,0,Double Down
16,5,1,4,1,0,0,Double Down
16,5,1,5,0,0,0,Double Down
16,5,1,5,1,0,0,Double Down
16,5,1,6,0,0,0,Double Down
16,5,1,6,1,0,0,Double Down
16,6,0,1,0,0,0,Stand
16,6,0,1,1,0,0,Stand
16,6,0,2,0,0,0,Stand
16,6,0,2,1,0,0,Stand
16,6,0,3,0,0,0,Stand
16,6,0,3,1,0,0,Stand
16,6,0,4,0,0,0,Stand
16,6,0,4,1,0,0,Stand
16,6,0,5,0,0,0,Stand
16,6,0,5,1,0,0,Stand
16,6,0,6,0,0,0,Stand
16,6,0,6,1,0,0,Stand
16,6,1,1,0,0,0,Double Down
16,6,1,1,1,0,0,Double Down
16,6,1,2,0,0,0,Double Down
16,6,1,2,1,0,0,Double Down
16,6,1,3,0,0,0,Double Down
16,6,1,3,1,0,0,Double Down
16,6,1,4,0,0,0,Double Down
16,6,1,4,1,0,0,Double Down
16,6,1,5,0,0,0,Double Down
16,6,1,5,1,0,0,Double Down
16,6,1,6,0,0,0,Double Down
16,6,1,6,1,0,0,Double Down
16,7,0,1,0,0,0,Hit
16,7,0,1,1,0,0,Hit
16,7,0,2,0,0,0,Hit
16,7,0,2,1,0,0,Hit
16,7,0,3,0,0,0,Hit
16,7,0,3,1,0,0,Hit
16,7,0,4,0,0,0,Hit
16,7,0,4,1,0,0,Hit
16,7,0,5,0,0,0,Hit
16,7,0,5,1,0,0,Hit
16,7,0,6,0,0,0,Hit
16,7,0,6,1,0,0,Hit
16,7,1,1,0,0,0,Hit
16,7,1,1,1,0,0,Hit
16,7,1,2,0,0,0,Hit
16,7,1,2,1,0,0,Hit
16,7,1,3,0,0,0,Hit
16,7,1,3,1,0,0,Hit
16,7,1,4,0,0,0,Hit
16,7,1,4,1,0,0,Hit
16,7,1,5,0,0,0,Hit
16,7,1,5,1,0,0,Hit
16,7,1,6,0,0,0,Hit
16,7,1,6,1,0,0,Hit
16,8,0,1,0,0,0,Hit
16,8,0,1,1,0,0,Hit
16,8,0,2,0,0,0,Hit
16,8,0,2,1,0,0,Hit
16,8,0,3,0,0,0,Hit
16,8,0,3,1,0,0,Hit
16,8,0,4,0,0,0,Hit
16,8,0,4,1,0,0,Hit
16,8,0,5,0,0,0,Hit
16,8,0,5,1,0,0,Hit
16,8,0,6,0,0,0,Hit
16,8,0,6,1,0,0,Hit
16,8,1,1,0,0,0,Hit
16,8,1,1,1,0,0,Hit
16,8,1,2,0,0,0,Hit
16,8,1,2,1,0,0,Hit
16,8,1,3,0,0,0,Hit
16,8,1,3,1,0,0,Hit
16,8,1,4,0,0,0,Hit
16,8,1,4,1,0,0,Hit
16,8,1,5,0,0,0,Hit
16,8,1,5,1,0,0,Hit
16,8,1,6,0,0,0,Hit
16,8,1,6,1,0,0,Hit
16,9,0,1,0,0,0,Hit
16,9,0,1,1,0,0,Hit
16,9,0,2,0,0,0,Hit
16,9,0,2,1,0,0,Hit
16,9,0,3,0,0,0,Hit
16,9,0,3,1,0,0,Hit
16,9,0,4,0,0,0,Hit
16,9,0,4,1,0,0,Hit
16,9,0,5,0,0,0,Hit
16,9,0,5,1,0,0,Hit
16,9,0,6,0,0,0,Hit
16,9,0,6,1,0,0,Hit
16,9,1,1,0,0,0,Hit
16,9,1,1,1,0,0,Hit
16,9,1,2,0,0,0,Hit
16,9,1,2,1,0,0,Hit
16,9,1,3,0,0,0,Hit
16,9,1,3,1,0,0,Hit
16,9,1,4,0,0,0,Hit
16,9,1,4,1,0,0,Hit
16,9,1,5,0,0,0,Hit
16,9,1,5,1,0,0,Hit
16,9,1,6,0,0,0,Hit
16,9,1,6,1,0,0,Hit
16,10,0,1,0,0,0,Hit
16,10,0,1,1,0,0,Hit
16,10,0,2,0,0,0,Hit
16,10,0,2,1,0,0,Hit
16,10,0,3,0,0,0,Hit
16,10,0,3,1,0,0,Hit
16,10,0,4,0,0,0,Hit
16,10,0,4,1,0,0,Hit
16,10,0,5,0,0,0,Hit
16,10,0,5,1,0,0,Hit
16,10,0,6,0,0,0,Hit
16,10,0,6,1,0,0,Hit
16,10,1,1,0,0,0,Hit
16,10,1,1,1,0,0,Hit
16,10,1,2,0,0,0,Hit
16,10,1,2,1,0,0,Hit
16,10,1,3,0,0,0,Hit
16,10,1,3,1,0,0,Hit
16,10,1,4,0,0,0,Hit
